"Plot Title: DO_03"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645538, SEN S/N: 20645538)","Temp, °C (LGR S/N: 20645538, SEN S/N: 20645538)","Coupler Detached (LGR S/N: 20645538)","Expired Sensor Cap (LGR S/N: 20645538)","Coupler Attached (LGR S/N: 20645538)","Host Connected (LGR S/N: 20645538)","Stopped (LGR S/N: 20645538)","End Of File (LGR S/N: 20645538)"
3925,11/30/21 10:00:00 AM,-888.88,-888.88,,,,,,
3926,11/30/21 10:15:00 AM,-888.88,-888.88,,,,,,
3927,11/30/21 10:30:00 AM,-888.88,-888.88,,,,,,
3928,11/30/21 10:45:00 AM,-888.88,-888.88,,,,,,
3929,11/30/21 11:00:00 AM,-888.88,-888.88,,,,,,
3930,11/30/21 11:15:00 AM,-888.88,-888.88,,,,,,
3931,11/30/21 11:30:00 AM,-888.88,-888.88,,,,,,
3932,11/30/21 11:45:00 AM,-888.88,-888.88,,,,,,
3933,11/30/21 12:00:00 PM,-888.88,-888.88,,,,,,
3934,11/30/21 12:15:00 PM,-888.88,-888.88,,,,,,
3935,11/30/21 12:30:00 PM,-888.88,-888.88,,,,,,
3936,11/30/21 12:45:00 PM,-888.88,-888.88,,,,,,
3937,11/30/21 01:00:00 PM,-888.88,-888.88,,,,,,
3938,11/30/21 01:15:00 PM,-888.88,-888.88,,,,,,
3939,11/30/21 01:30:00 PM,-888.88,-888.88,,,,,,
3940,11/30/21 01:45:00 PM,-888.88,-888.88,,,,,,
3941,11/30/21 02:00:00 PM,-888.88,-888.88,,,,,,
3942,11/30/21 02:15:00 PM,-888.88,-888.88,,,,,,
3943,11/30/21 02:30:00 PM,-888.88,-888.88,,,,,,
3944,11/30/21 02:45:00 PM,-888.88,-888.88,,,,,,
3945,11/30/21 03:00:00 PM,-888.88,-888.88,,,,,,
3946,11/30/21 03:15:00 PM,-888.88,-888.88,,,,,,
3947,11/30/21 03:30:00 PM,-888.88,-888.88,,,,,,
3948,11/30/21 03:45:00 PM,-888.88,-888.88,,,,,,
3949,11/30/21 04:00:00 PM,-888.88,-888.88,,,,,,
3950,11/30/21 04:15:00 PM,-888.88,-888.88,,,,,,
3951,11/30/21 04:30:00 PM,-888.88,-888.88,,,,,,
3952,11/30/21 04:45:00 PM,-888.88,-888.88,,,,,,
3953,11/30/21 05:00:00 PM,-888.88,-888.88,,,,,,
3954,11/30/21 05:15:00 PM,-888.88,-888.88,,,,,,
3955,11/30/21 05:30:00 PM,-888.88,-888.88,,,,,,
3956,11/30/21 05:45:00 PM,-888.88,-888.88,,,,,,
3957,11/30/21 06:00:00 PM,-888.88,-888.88,,,,,,
3958,11/30/21 06:15:00 PM,-888.88,-888.88,,,,,,
3959,11/30/21 06:30:00 PM,-888.88,-888.88,,,,,,
3960,11/30/21 06:45:00 PM,-888.88,-888.88,,,,,,
3961,11/30/21 07:00:00 PM,-888.88,-888.88,,,,,,
3962,11/30/21 07:15:00 PM,-888.88,-888.88,,,,,,
3963,11/30/21 07:30:00 PM,-888.88,-888.88,,,,,,
3964,11/30/21 07:45:00 PM,-888.88,-888.88,,,,,,
3965,11/30/21 08:00:00 PM,-888.88,-888.88,,,,,,
3966,11/30/21 08:15:00 PM,-888.88,-888.88,,,,,,
3967,11/30/21 08:30:00 PM,-888.88,-888.88,,,,,,
3968,11/30/21 08:45:00 PM,-888.88,-888.88,,,,,,
3969,11/30/21 09:00:00 PM,-888.88,-888.88,,,,,,
3970,11/30/21 09:15:00 PM,-888.88,-888.88,,,,,,
3971,11/30/21 09:30:00 PM,-888.88,-888.88,,,,,,
3972,11/30/21 09:45:00 PM,-888.88,-888.88,,,,,,
3973,11/30/21 10:00:00 PM,-888.88,-888.88,,,,,,
3974,11/30/21 10:15:00 PM,-888.88,-888.88,,,,,,
3975,11/30/21 10:30:00 PM,-888.88,-888.88,,,,,,
3976,11/30/21 10:45:00 PM,-888.88,-888.88,,,,,,
3977,11/30/21 11:00:00 PM,-888.88,-888.88,,,,,,
3978,11/30/21 11:15:00 PM,-888.88,-888.88,,,,,,
3979,11/30/21 11:30:00 PM,-888.88,-888.88,,,,,,
3980,11/30/21 11:45:00 PM,-888.88,-888.88,,,,,,
3981,12/01/21 12:00:00 AM,-888.88,-888.88,,,,,,
3982,12/01/21 12:15:00 AM,-888.88,-888.88,,,,,,
3983,12/01/21 12:30:00 AM,-888.88,-888.88,,,,,,
3984,12/01/21 12:45:00 AM,-888.88,-888.88,,,,,,
3985,12/01/21 01:00:00 AM,-888.88,-888.88,,,,,,
3986,12/01/21 01:15:00 AM,-888.88,-888.88,,,,,,
3987,12/01/21 01:30:00 AM,-888.88,-888.88,,,,,,
3988,12/01/21 01:45:00 AM,-888.88,-888.88,,,,,,
3989,12/01/21 02:00:00 AM,-888.88,-888.88,,,,,,
3990,12/01/21 02:15:00 AM,-888.88,-888.88,,,,,,
3991,12/01/21 02:30:00 AM,-888.88,-888.88,,,,,,
3992,12/01/21 02:45:00 AM,-888.88,-888.88,,,,,,
3993,12/01/21 03:00:00 AM,-888.88,-888.88,,,,,,
3994,12/01/21 03:15:00 AM,-888.88,-888.88,,,,,,
3995,12/01/21 03:30:00 AM,-888.88,-888.88,,,,,,
3996,12/01/21 03:45:00 AM,-888.88,-888.88,,,,,,
3997,12/01/21 04:00:00 AM,-888.88,-888.88,,,,,,
3998,12/01/21 04:15:00 AM,-888.88,-888.88,,,,,,
3999,12/01/21 04:30:00 AM,-888.88,-888.88,,,,,,
4000,12/01/21 04:45:00 AM,-888.88,-888.88,,,,,,
4001,12/01/21 05:00:00 AM,-888.88,-888.88,,,,,,
4002,12/01/21 05:15:00 AM,-888.88,-888.88,,,,,,
4003,12/01/21 05:30:00 AM,-888.88,-888.88,,,,,,
4004,12/01/21 05:45:00 AM,-888.88,-888.88,,,,,,
4005,12/01/21 06:00:00 AM,-888.88,-888.88,,,,,,
4006,12/01/21 06:15:00 AM,-888.88,-888.88,,,,,,
4007,12/01/21 06:30:00 AM,-888.88,-888.88,,,,,,
4008,12/01/21 06:45:00 AM,-888.88,-888.88,,,,,,
4009,12/01/21 07:00:00 AM,-888.88,-888.88,,,,,,
4010,12/01/21 07:15:00 AM,-888.88,-888.88,,,,,,
4011,12/01/21 07:30:00 AM,-888.88,-888.88,,,,,,
4012,12/01/21 07:45:00 AM,-888.88,-888.88,,,,,,
4013,12/01/21 08:00:00 AM,-888.88,-888.88,,,,,,
4014,12/01/21 08:15:00 AM,-888.88,-888.88,,,,,,
4015,12/01/21 08:30:00 AM,-888.88,-888.88,,,,,,
4016,12/01/21 08:45:00 AM,-888.88,-888.88,,,,,,
4017,12/01/21 09:00:00 AM,-888.88,-888.88,,,,,,
4018,12/01/21 09:15:00 AM,-888.88,-888.88,,,,,,
4019,12/01/21 09:30:00 AM,-888.88,-888.88,,,,,,
4020,12/01/21 09:45:00 AM,-888.88,-888.88,,,,,,
4021,12/01/21 10:00:00 AM,-888.88,-888.88,,,,,,
4022,12/01/21 10:15:00 AM,-888.88,-888.88,,,,,,
4023,12/01/21 10:30:00 AM,-888.88,-888.88,,,,,,
4024,12/01/21 10:45:00 AM,-888.88,-888.88,,,,,,
4025,12/01/21 11:00:00 AM,-888.88,-888.88,,,,,,
4026,12/01/21 11:15:00 AM,-888.88,-888.88,,,,,,
4027,12/01/21 11:30:00 AM,-888.88,-888.88,,,,,,
4028,12/01/21 11:45:00 AM,-888.88,-888.88,,,,,,
4029,12/01/21 12:00:00 PM,-888.88,-888.88,,,,,,
4030,12/01/21 12:15:00 PM,-888.88,-888.88,,,,,,
4031,12/01/21 12:30:00 PM,-888.88,-888.88,,,,,,
4032,12/01/21 12:45:00 PM,-888.88,-888.88,,,,,,
4033,12/01/21 01:00:00 PM,-888.88,-888.88,,,,,,
4034,12/01/21 01:15:00 PM,-888.88,-888.88,,,,,,
4035,12/01/21 01:30:00 PM,-888.88,-888.88,,,,,,
4036,12/01/21 01:45:00 PM,-888.88,-888.88,,,,,,
4037,12/01/21 02:00:00 PM,-888.88,-888.88,,,,,,
4038,12/01/21 02:15:00 PM,-888.88,-888.88,,,,,,
4039,12/01/21 02:30:00 PM,-888.88,-888.88,,,,,,
4040,12/01/21 02:45:00 PM,-888.88,-888.88,,,,,,
4041,12/01/21 03:00:00 PM,-888.88,-888.88,,,,,,
4042,12/01/21 03:15:00 PM,-888.88,-888.88,,,,,,
4043,12/01/21 03:30:00 PM,-888.88,-888.88,,,,,,
4044,12/01/21 03:45:00 PM,-888.88,-888.88,,,,,,
4045,12/01/21 04:00:00 PM,-888.88,-888.88,,,,,,
4046,12/01/21 04:15:00 PM,-888.88,-888.88,,,,,,
4047,12/01/21 04:30:00 PM,-888.88,-888.88,,,,,,
4048,12/01/21 04:45:00 PM,-888.88,-888.88,,,,,,
4049,12/01/21 05:00:00 PM,-888.88,-888.88,,,,,,
4050,12/01/21 05:15:00 PM,-888.88,-888.88,,,,,,
4051,12/01/21 05:30:00 PM,-888.88,-888.88,,,,,,
4052,12/01/21 05:45:00 PM,-888.88,-888.88,,,,,,
4053,12/01/21 06:00:00 PM,-888.88,-888.88,,,,,,
4054,12/01/21 06:15:00 PM,-888.88,-888.88,,,,,,
4055,12/01/21 06:30:00 PM,-888.88,-888.88,,,,,,
4056,12/01/21 06:45:00 PM,-888.88,-888.88,,,,,,
4057,12/01/21 07:00:00 PM,-888.88,-888.88,,,,,,
4058,12/01/21 07:15:00 PM,-888.88,-888.88,,,,,,
4059,12/01/21 07:30:00 PM,-888.88,-888.88,,,,,,
4060,12/01/21 07:45:00 PM,-888.88,-888.88,,,,,,
4061,12/01/21 08:00:00 PM,-888.88,-888.88,,,,,,
4062,12/01/21 08:15:00 PM,-888.88,-888.88,,,,,,
4063,12/01/21 08:30:00 PM,-888.88,-888.88,,,,,,
4064,12/01/21 08:45:00 PM,-888.88,-888.88,,,,,,
4065,12/01/21 09:00:00 PM,-888.88,-888.88,,,,,,
4066,12/01/21 09:15:00 PM,-888.88,-888.88,,,,,,
4067,12/01/21 09:30:00 PM,-888.88,-888.88,,,,,,
4068,12/01/21 09:45:00 PM,-888.88,-888.88,,,,,,
4069,12/01/21 10:00:00 PM,-888.88,-888.88,,,,,,
4070,12/01/21 10:15:00 PM,-888.88,-888.88,,,,,,
4071,12/01/21 10:30:00 PM,-888.88,-888.88,,,,,,
4072,12/01/21 10:45:00 PM,-888.88,-888.88,,,,,,
4073,12/01/21 11:00:00 PM,-888.88,-888.88,,,,,,
4074,12/01/21 11:15:00 PM,-888.88,-888.88,,,,,,
4075,12/01/21 11:30:00 PM,-888.88,-888.88,,,,,,
4076,12/01/21 11:45:00 PM,-888.88,-888.88,,,,,,
4077,12/02/21 12:00:00 AM,-888.88,-888.88,,,,,,
4078,12/02/21 12:15:00 AM,-888.88,-888.88,,,,,,
4079,12/02/21 12:30:00 AM,-888.88,-888.88,,,,,,
4080,12/02/21 12:45:00 AM,-888.88,-888.88,,,,,,
4081,12/02/21 01:00:00 AM,-888.88,-888.88,,,,,,
4082,12/02/21 01:15:00 AM,-888.88,-888.88,,,,,,
4083,12/02/21 01:30:00 AM,-888.88,-888.88,,,,,,
4084,12/02/21 01:45:00 AM,-888.88,-888.88,,,,,,
4085,12/02/21 02:00:00 AM,-888.88,-888.88,,,,,,
4086,12/02/21 02:15:00 AM,-888.88,-888.88,,,,,,
4087,12/02/21 02:30:00 AM,-888.88,-888.88,,,,,,
4088,12/02/21 02:45:00 AM,-888.88,-888.88,,,,,,
4089,12/02/21 03:00:00 AM,-888.88,-888.88,,,,,,
4090,12/02/21 03:15:00 AM,-888.88,-888.88,,,,,,
4091,12/02/21 03:30:00 AM,-888.88,-888.88,,,,,,
4092,12/02/21 03:45:00 AM,-888.88,-888.88,,,,,,
4093,12/02/21 04:00:00 AM,-888.88,-888.88,,,,,,
4094,12/02/21 04:15:00 AM,-888.88,-888.88,,,,,,
4095,12/02/21 04:30:00 AM,-888.88,-888.88,,,,,,
4096,12/02/21 04:45:00 AM,-888.88,-888.88,,,,,,
4097,12/02/21 05:00:00 AM,-888.88,-888.88,,,,,,
4098,12/02/21 05:15:00 AM,-888.88,-888.88,,,,,,
4099,12/02/21 05:30:00 AM,-888.88,-888.88,,,,,,
4100,12/02/21 05:45:00 AM,-888.88,-888.88,,,,,,
4101,12/02/21 06:00:00 AM,-888.88,-888.88,,,,,,
4102,12/02/21 06:15:00 AM,-888.88,-888.88,,,,,,
4103,12/02/21 06:30:00 AM,-888.88,-888.88,,,,,,
4104,12/02/21 06:45:00 AM,-888.88,-888.88,,,,,,
4105,12/02/21 07:00:00 AM,-888.88,-888.88,,,,,,
4106,12/02/21 07:15:00 AM,-888.88,-888.88,,,,,,
4107,12/02/21 07:30:00 AM,-888.88,-888.88,,,,,,
4108,12/02/21 07:45:00 AM,-888.88,-888.88,,,,,,
4109,12/02/21 08:00:00 AM,-888.88,-888.88,,,,,,
4110,12/02/21 08:15:00 AM,-888.88,-888.88,,,,,,
4111,12/02/21 08:30:00 AM,-888.88,-888.88,,,,,,
4112,12/02/21 08:45:00 AM,-888.88,-888.88,,,,,,
4113,12/02/21 09:00:00 AM,-888.88,-888.88,,,,,,
4114,12/02/21 09:15:00 AM,-888.88,-888.88,,,,,,
4115,12/02/21 09:30:00 AM,-888.88,-888.88,,,,,,
4116,12/02/21 09:45:00 AM,-888.88,-888.88,,,,,,
4117,12/02/21 10:00:00 AM,-888.88,-888.88,,,,,,
4118,12/02/21 10:15:00 AM,-888.88,-888.88,,,,,,
4119,12/02/21 10:30:00 AM,-888.88,-888.88,,,,,,
4120,12/02/21 10:45:00 AM,-888.88,-888.88,,,,,,
4121,12/02/21 11:00:00 AM,-888.88,-888.88,,,,,,
4122,12/02/21 11:15:00 AM,-888.88,-888.88,,,,,,
4123,12/02/21 11:30:00 AM,-888.88,-888.88,,,,,,
4124,12/02/21 11:45:00 AM,-888.88,-888.88,,,,,,
4125,12/02/21 12:00:00 PM,-888.88,-888.88,,,,,,
4126,12/02/21 12:15:00 PM,-888.88,-888.88,,,,,,
4127,12/02/21 12:30:00 PM,-888.88,-888.88,,,,,,
4128,12/02/21 12:45:00 PM,-888.88,-888.88,,,,,,
4129,12/02/21 01:00:00 PM,-888.88,-888.88,,,,,,
4130,12/02/21 01:15:00 PM,-888.88,-888.88,,,,,,
4131,12/02/21 01:30:00 PM,-888.88,-888.88,,,,,,
4132,12/02/21 01:45:00 PM,-888.88,-888.88,,,,,,
4133,12/02/21 02:00:00 PM,-888.88,-888.88,,,,,,
4134,12/02/21 02:15:00 PM,-888.88,-888.88,,,,,,
4135,12/02/21 02:30:00 PM,-888.88,-888.88,,,,,,
4136,12/02/21 02:45:00 PM,-888.88,-888.88,,,,,,
4137,12/02/21 03:00:00 PM,-888.88,-888.88,,,,,,
4138,12/02/21 03:15:00 PM,-888.88,-888.88,,,,,,
4139,12/02/21 03:30:00 PM,-888.88,-888.88,,,,,,
4140,12/02/21 03:45:00 PM,-888.88,-888.88,,,,,,
4141,12/02/21 04:00:00 PM,-888.88,-888.88,,,,,,
4142,12/02/21 04:15:00 PM,-888.88,-888.88,,,,,,
4143,12/02/21 04:30:00 PM,-888.88,-888.88,,,,,,
4144,12/02/21 04:45:00 PM,-888.88,-888.88,,,,,,
4145,12/02/21 05:00:00 PM,-888.88,-888.88,,,,,,
4146,12/02/21 05:15:00 PM,-888.88,-888.88,,,,,,
4147,12/02/21 05:30:00 PM,-888.88,-888.88,,,,,,
4148,12/02/21 05:45:00 PM,-888.88,-888.88,,,,,,
4149,12/02/21 06:00:00 PM,-888.88,-888.88,,,,,,
4150,12/02/21 06:15:00 PM,-888.88,-888.88,,,,,,
4151,12/02/21 06:30:00 PM,-888.88,-888.88,,,,,,
4152,12/02/21 06:45:00 PM,-888.88,-888.88,,,,,,
4153,12/02/21 07:00:00 PM,-888.88,-888.88,,,,,,
4154,12/02/21 07:15:00 PM,-888.88,-888.88,,,,,,
4155,12/02/21 07:30:00 PM,-888.88,-888.88,,,,,,
4156,12/02/21 07:45:00 PM,-888.88,-888.88,,,,,,
4157,12/02/21 08:00:00 PM,-888.88,-888.88,,,,,,
4158,12/02/21 08:15:00 PM,-888.88,-888.88,,,,,,
4159,12/02/21 08:30:00 PM,-888.88,-888.88,,,,,,
4160,12/02/21 08:45:00 PM,-888.88,-888.88,,,,,,
4161,12/02/21 09:00:00 PM,-888.88,-888.88,,,,,,
4162,12/02/21 09:15:00 PM,-888.88,-888.88,,,,,,
4163,12/02/21 09:30:00 PM,-888.88,-888.88,,,,,,
4164,12/02/21 09:45:00 PM,-888.88,-888.88,,,,,,
4165,12/02/21 10:00:00 PM,-888.88,-888.88,,,,,,
4166,12/02/21 10:15:00 PM,-888.88,-888.88,,,,,,
4167,12/02/21 10:30:00 PM,-888.88,-888.88,,,,,,
4168,12/02/21 10:45:00 PM,-888.88,-888.88,,,,,,
4169,12/02/21 11:00:00 PM,-888.88,-888.88,,,,,,
4170,12/02/21 11:15:00 PM,-888.88,-888.88,,,,,,
4171,12/02/21 11:30:00 PM,-888.88,-888.88,,,,,,
4172,12/02/21 11:45:00 PM,-888.88,-888.88,,,,,,
4173,12/03/21 12:00:00 AM,-888.88,-888.88,,,,,,
4174,12/03/21 12:15:00 AM,-888.88,-888.88,,,,,,
4175,12/03/21 12:30:00 AM,-888.88,-888.88,,,,,,
4176,12/03/21 12:45:00 AM,-888.88,-888.88,,,,,,
4177,12/03/21 01:00:00 AM,-888.88,-888.88,,,,,,
4178,12/03/21 01:15:00 AM,-888.88,-888.88,,,,,,
4179,12/03/21 01:30:00 AM,-888.88,-888.88,,,,,,
4180,12/03/21 01:45:00 AM,-888.88,-888.88,,,,,,
4181,12/03/21 02:00:00 AM,-888.88,-888.88,,,,,,
4182,12/03/21 02:15:00 AM,-888.88,-888.88,,,,,,
4183,12/03/21 02:30:00 AM,-888.88,-888.88,,,,,,
4184,12/03/21 02:45:00 AM,-888.88,-888.88,,,,,,
4185,12/03/21 03:00:00 AM,-888.88,-888.88,,,,,,
4186,12/03/21 03:15:00 AM,-888.88,-888.88,,,,,,
4187,12/03/21 03:30:00 AM,-888.88,-888.88,,,,,,
4188,12/03/21 03:45:00 AM,-888.88,-888.88,,,,,,
4189,12/03/21 04:00:00 AM,-888.88,-888.88,,,,,,
4190,12/03/21 04:15:00 AM,-888.88,-888.88,,,,,,
4191,12/03/21 04:30:00 AM,-888.88,-888.88,,,,,,
4192,12/03/21 04:45:00 AM,-888.88,-888.88,,,,,,
4193,12/03/21 05:00:00 AM,-888.88,-888.88,,,,,,
4194,12/03/21 05:15:00 AM,-888.88,-888.88,,,,,,
4195,12/03/21 05:30:00 AM,-888.88,-888.88,,,,,,
4196,12/03/21 05:45:00 AM,-888.88,-888.88,,,,,,
4197,12/03/21 06:00:00 AM,-888.88,-888.88,,,,,,
4198,12/03/21 06:15:00 AM,-888.88,-888.88,,,,,,
4199,12/03/21 06:30:00 AM,-888.88,-888.88,,,,,,
4200,12/03/21 06:45:00 AM,-888.88,-888.88,,,,,,
4201,12/03/21 07:00:00 AM,-888.88,-888.88,,,,,,
4202,12/03/21 07:15:00 AM,-888.88,-888.88,,,,,,
4203,12/03/21 07:30:00 AM,-888.88,-888.88,,,,,,
4204,12/03/21 07:45:00 AM,-888.88,-888.88,,,,,,
4205,12/03/21 08:00:00 AM,-888.88,-888.88,,,,,,
4206,12/03/21 08:15:00 AM,-888.88,-888.88,,,,,,
4207,12/03/21 08:30:00 AM,-888.88,-888.88,,,,,,
4208,12/03/21 08:45:00 AM,-888.88,-888.88,,,,,,
4209,12/03/21 09:00:00 AM,-888.88,-888.88,,,,,,
4210,12/03/21 09:15:00 AM,-888.88,-888.88,,,,,,
4211,12/03/21 09:30:00 AM,-888.88,-888.88,,,,,,
4212,12/03/21 09:45:00 AM,-888.88,-888.88,,,,,,
4213,12/03/21 10:00:00 AM,-888.88,-888.88,,,,,,
4214,12/03/21 10:15:00 AM,-888.88,-888.88,,,,,,
4215,12/03/21 10:30:00 AM,-888.88,-888.88,,,,,,
4216,12/03/21 10:45:00 AM,-888.88,-888.88,,,,,,
4217,12/03/21 11:00:00 AM,-888.88,-888.88,,,,,,
4218,12/03/21 11:15:00 AM,-888.88,-888.88,,,,,,
4219,12/03/21 11:30:00 AM,-888.88,-888.88,,,,,,
4220,12/03/21 11:45:00 AM,-888.88,-888.88,,,,,,
4221,12/03/21 12:00:00 PM,-888.88,-888.88,,,,,,
4222,12/03/21 12:15:00 PM,-888.88,-888.88,,,,,,
4223,12/03/21 12:30:00 PM,-888.88,-888.88,,,,,,
4224,12/03/21 12:45:00 PM,-888.88,-888.88,,,,,,
4225,12/03/21 01:00:00 PM,-888.88,-888.88,,,,,,
4226,12/03/21 01:15:00 PM,-888.88,-888.88,,,,,,
4227,12/03/21 01:30:00 PM,-888.88,-888.88,,,,,,
4228,12/03/21 01:45:00 PM,-888.88,-888.88,,,,,,
4229,12/03/21 02:00:00 PM,-888.88,-888.88,,,,,,
4230,12/03/21 02:15:00 PM,-888.88,-888.88,,,,,,
4231,12/03/21 02:30:00 PM,-888.88,-888.88,,,,,,
4232,12/03/21 02:45:00 PM,-888.88,-888.88,,,,,,
4233,12/03/21 03:00:00 PM,-888.88,-888.88,,,,,,
4234,12/03/21 03:15:00 PM,-888.88,-888.88,,,,,,
4235,12/03/21 03:30:00 PM,-888.88,-888.88,,,,,,
4236,12/03/21 03:45:00 PM,-888.88,-888.88,,,,,,
4237,12/03/21 04:00:00 PM,-888.88,-888.88,,,,,,
4238,12/03/21 04:15:00 PM,-888.88,-888.88,,,,,,
4239,12/03/21 04:30:00 PM,-888.88,-888.88,,,,,,
4240,12/03/21 04:45:00 PM,-888.88,-888.88,,,,,,
4241,12/03/21 05:00:00 PM,-888.88,-888.88,,,,,,
4242,12/03/21 05:15:00 PM,-888.88,-888.88,,,,,,
4243,12/03/21 05:30:00 PM,-888.88,-888.88,,,,,,
4244,12/03/21 05:45:00 PM,-888.88,-888.88,,,,,,
4245,12/03/21 06:00:00 PM,-888.88,-888.88,,,,,,
4246,12/03/21 06:15:00 PM,-888.88,-888.88,,,,,,
4247,12/03/21 06:30:00 PM,-888.88,-888.88,,,,,,
4248,12/03/21 06:45:00 PM,-888.88,-888.88,,,,,,
4249,12/03/21 07:00:00 PM,-888.88,-888.88,,,,,,
4250,12/03/21 07:15:00 PM,-888.88,-888.88,,,,,,
4251,12/03/21 07:30:00 PM,-888.88,-888.88,,,,,,
4252,12/03/21 07:45:00 PM,-888.88,-888.88,,,,,,
4253,12/03/21 08:00:00 PM,-888.88,-888.88,,,,,,
4254,12/03/21 08:15:00 PM,-888.88,-888.88,,,,,,
4255,12/03/21 08:30:00 PM,-888.88,-888.88,,,,,,
4256,12/03/21 08:45:00 PM,-888.88,-888.88,,,,,,
4257,12/03/21 09:00:00 PM,-888.88,-888.88,,,,,,
4258,12/03/21 09:15:00 PM,-888.88,-888.88,,,,,,
4259,12/03/21 09:30:00 PM,-888.88,-888.88,,,,,,
4260,12/03/21 09:45:00 PM,-888.88,-888.88,,,,,,
4261,12/03/21 10:00:00 PM,-888.88,-888.88,,,,,,
4262,12/03/21 10:15:00 PM,-888.88,-888.88,,,,,,
4263,12/03/21 10:30:00 PM,-888.88,-888.88,,,,,,
4264,12/03/21 10:45:00 PM,-888.88,-888.88,,,,,,
4265,12/03/21 11:00:00 PM,-888.88,-888.88,,,,,,
4266,12/03/21 11:15:00 PM,-888.88,-888.88,,,,,,
4267,12/03/21 11:30:00 PM,-888.88,-888.88,,,,,,
4268,12/03/21 11:45:00 PM,-888.88,-888.88,,,,,,
4269,12/04/21 12:00:00 AM,-888.88,-888.88,,,,,,
4270,12/04/21 12:15:00 AM,-888.88,-888.88,,,,,,
4271,12/04/21 12:30:00 AM,-888.88,-888.88,,,,,,
4272,12/04/21 12:45:00 AM,-888.88,-888.88,,,,,,
4273,12/04/21 01:00:00 AM,-888.88,-888.88,,,,,,
4274,12/04/21 01:15:00 AM,-888.88,-888.88,,,,,,
4275,12/04/21 01:30:00 AM,-888.88,-888.88,,,,,,
4276,12/04/21 01:45:00 AM,-888.88,-888.88,,,,,,
4277,12/04/21 02:00:00 AM,-888.88,-888.88,,,,,,
4278,12/04/21 02:15:00 AM,-888.88,-888.88,,,,,,
4279,12/04/21 02:30:00 AM,-888.88,-888.88,,,,,,
4280,12/04/21 02:45:00 AM,-888.88,-888.88,,,,,,
4281,12/04/21 03:00:00 AM,-888.88,-888.88,,,,,,
4282,12/04/21 03:15:00 AM,-888.88,-888.88,,,,,,
4283,12/04/21 03:30:00 AM,-888.88,-888.88,,,,,,
4284,12/04/21 03:45:00 AM,-888.88,-888.88,,,,,,
4285,12/04/21 04:00:00 AM,-888.88,-888.88,,,,,,
4286,12/04/21 04:15:00 AM,-888.88,-888.88,,,,,,
4287,12/04/21 04:30:00 AM,-888.88,-888.88,,,,,,
4288,12/04/21 04:45:00 AM,-888.88,-888.88,,,,,,
4289,12/04/21 05:00:00 AM,-888.88,-888.88,,,,,,
4290,12/04/21 05:15:00 AM,-888.88,-888.88,,,,,,
4291,12/04/21 05:30:00 AM,-888.88,-888.88,,,,,,
4292,12/04/21 05:45:00 AM,-888.88,-888.88,,,,,,
4293,12/04/21 06:00:00 AM,-888.88,-888.88,,,,,,
4294,12/04/21 06:15:00 AM,-888.88,-888.88,,,,,,
4295,12/04/21 06:30:00 AM,-888.88,-888.88,,,,,,
4296,12/04/21 06:45:00 AM,-888.88,-888.88,,,,,,
4297,12/04/21 07:00:00 AM,-888.88,-888.88,,,,,,
4298,12/04/21 07:15:00 AM,-888.88,-888.88,,,,,,
4299,12/04/21 07:30:00 AM,-888.88,-888.88,,,,,,
4300,12/04/21 07:45:00 AM,-888.88,-888.88,,,,,,
4301,12/04/21 08:00:00 AM,-888.88,-888.88,,,,,,
4302,12/04/21 08:15:00 AM,-888.88,-888.88,,,,,,
4303,12/04/21 08:30:00 AM,-888.88,-888.88,,,,,,
4304,12/04/21 08:45:00 AM,-888.88,-888.88,,,,,,
4305,12/04/21 09:00:00 AM,-888.88,-888.88,,,,,,
4306,12/04/21 09:15:00 AM,-888.88,-888.88,,,,,,
4307,12/04/21 09:30:00 AM,-888.88,-888.88,,,,,,
4308,12/04/21 09:45:00 AM,-888.88,-888.88,,,,,,
4309,12/04/21 10:00:00 AM,-888.88,-888.88,,,,,,
4310,12/04/21 10:15:00 AM,-888.88,-888.88,,,,,,
4311,12/04/21 10:30:00 AM,-888.88,-888.88,,,,,,
4312,12/04/21 10:45:00 AM,-888.88,-888.88,,,,,,
4313,12/04/21 11:00:00 AM,-888.88,-888.88,,,,,,
4314,12/04/21 11:15:00 AM,-888.88,-888.88,,,,,,
4315,12/04/21 11:30:00 AM,-888.88,-888.88,,,,,,
4316,12/04/21 11:45:00 AM,-888.88,-888.88,,,,,,
4317,12/04/21 12:00:00 PM,-888.88,-888.88,,,,,,
4318,12/04/21 12:15:00 PM,-888.88,-888.88,,,,,,
4319,12/04/21 12:30:00 PM,-888.88,-888.88,,,,,,
4320,12/04/21 12:45:00 PM,-888.88,-888.88,,,,,,
4321,12/04/21 01:00:00 PM,-888.88,-888.88,,,,,,
4322,12/04/21 01:15:00 PM,-888.88,-888.88,,,,,,
4323,12/04/21 01:30:00 PM,-888.88,-888.88,,,,,,
4324,12/04/21 01:45:00 PM,-888.88,-888.88,,,,,,
4325,12/04/21 02:00:00 PM,-888.88,-888.88,,,,,,
4326,12/04/21 02:15:00 PM,-888.88,-888.88,,,,,,
4327,12/04/21 02:30:00 PM,-888.88,-888.88,,,,,,
4328,12/04/21 02:45:00 PM,-888.88,-888.88,,,,,,
4329,12/04/21 03:00:00 PM,-888.88,-888.88,,,,,,
